,agglo_seg,x,y,z,type,layer,linfo,info
338,5070490130,1654672,1524360,163413,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
339,5055786972,1607640,1460448,154965,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
340,5143333956,1604760,1419560,146517,pyram,5,5,L5pyramidalneuronbipolar
341,30982068484,1617664,1403248,154965,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
342,58059724633,1591936,1408016,163413,inter,5,5,L5neuroninterneuron
343,31287988421,1634136,1409880,167637,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treelots-of-spines
344,31041099265,1645456,1406856,150741,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
345,4546722225,1676152,1383296,133845,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
346,31390442922,1681496,1397904,150741,pyram,5,5,L5pyramidalneuronbipolar
347,31084916527,1666176,1420504,159189,pyram,5,5,L5pyramidalneuron
348,4444427625,1648080,1434488,167637,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
349,4532048217,1642840,1368624,163413,pyram,5,5,L5pyramidalneuronsparsely-spiny
350,4328306687,1654824,1341760,150741,pyram,5,5,L5pyramidalneuronbipolar
351,48698307078,1566312,1353544,159189,pyram,5,5,L5pyramidalneurondark
352,31709796963,1547664,1334280,150741,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
353,31389830350,1566584,1315848,167637,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
354,30647822109,1566000,1305432,133845,pyram,5,5,L5pyramidalneuron
355,4648127143,1569880,1360448,125397,pyram,5,5,L5pyramidalneuronsparsely-spiny
356,4343419233,1596192,1337376,133845,inter,5,5,L5neuroninterneuron
357,30997195192,1609008,1344416,125397,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
358,30633599988,1606264,1369768,121173,pyram,5,5,L5pyramidalneuron
359,30953494386,1686512,1329560,133845,pyram,5,5,L5pyramidalneuronsparsely-spiny
360,4139939668,1665608,1359928,116949,pyram,5,5,L5pyramidalneuronbipolar
361,4489020400,1617336,1390800,95829,pyram,5,5,L5pyramidalneuronbipolar
362,4677708339,1587072,1413616,74709,inter,5,5,L5neuroninterneuron
363,4255432378,1574848,1367896,87381,spiny,5,5,L5neuronspiny-stellate
364,4342703170,1585792,1358600,91605,excit,5,5,L5neuronexcitatory/spiny-with-atypical-tree
365,3223274014,1605464,1342808,91605,pyram,5,5,L5pyramidalneuronbipolar
366,39643935658,1569160,1301160,78933,inter,5,5,L5neuroninterneuronweb-like-interneuron
367,4065911312,1597736,1278504,70485,pyram,5,5,L5pyramidalneuronsparsely-spiny
369,22029770673,1584160,1293784,62037,inter,5,5,L5neuroninterneuron
372,3571857277,1537064,1336896,46080,pyram,5,5,L5pyramidalneuronsparsely-spiny
374,3484339026,1514296,1318912,53760,pyram,5,5,L5pyramidalneuronsparsely-spiny
375,3556644378,1523304,1329360,26880,pyram,5,5,L5pyramidalneuron
376,4285043871,1548624,1334736,15360,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
377,4153108476,1560248,1334416,11520,inter,5,5,L5neuroninterneuron
378,3396820614,1569800,1310576,0,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
379,4168236598,1550544,1296680,0,excit,5,5,L5neuronexcitatory/spiny-with-atypical-tree
380,3963793487,1488832,1310376,0,pyram,5,5,L5pyramidalneuron
381,3308995863,1464744,1336368,11520,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
382,3877003626,1485920,1327640,23040,pyram,5,5,L5pyramidalneuron
383,4255476078,1542928,1300384,53760,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
384,30647820992,1619144,1265088,87381,inter,5,5,L5neuroninterneuron
385,29527984361,1641328,1287456,95829,pyram,5,5,L5pyramidalneuronsparsely-spiny
386,30589140976,1610256,1301416,100053,pyram,5,5,L5pyramidalneuronsparsely-spiny
387,30909793109,1632000,1298760,112725,inter,5,5,L5neuroninterneuron
388,3760443772,1631752,1313576,104277,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
389,3949920978,1668704,1271480,108501,spiny,5,5,L5neuronspiny-stellate
390,39513373893,1670440,1301112,100053,inter,5,5,L5neuroninterneuronweb-like-interneuron
391,30429654151,1649760,1267240,83157,pyram,5,5,L5pyramidalneuronsparsely-spiny
392,3149187866,1636000,1203344,91605,uncla,5,5,L5pyramidalneuronsparsely-spiny
393,3775409797,1627688,1235160,78933,pyram,5,5,L5pyramidalneuron
394,3295621595,1647272,1222088,53760,pyram,5,5,L5pyramidalneuron
395,3265995691,1600776,1172184,53760,pyram,5,5,L5pyramidalneuron
396,3585772008,1551672,1183048,42240,pyram,5,5,L5pyramidalneuron
397,3658558300,1565288,1188240,34560,inter,5,5,L5neuroninterneuron
398,3513366766,1554240,1210560,38400,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
399,3978874739,1560112,1248096,26880,inter,5,5,L5neuroninterneuron
400,2771124717,1537816,1198496,19200,pyram,5,5,L5pyramidalneuronsparsely-spiny
401,3585582198,1488800,1186824,23040,pyram,5,5,L5pyramidalneuronsparsely-spiny
402,3353076133,1486760,1189632,62037,pyram,5,5,L5pyramidalneuron
403,3716246807,1482552,1163520,53760,pyram,5,5,L5pyramidalneuronsparsely-spiny
404,3643767211,1532832,1135840,66261,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
405,30239870769,1546896,1141432,83157,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
406,30079580948,1566360,1128064,83157,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
407,3833230503,1551088,1123424,104277,spiny,5,5,L5neuronspiny-stellate
408,37723073321,1557544,1112832,87381,pyram,5,5,L5pyramidalneuronsparsely-spiny
409,29978191188,1557912,1095152,100053,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
410,29512667703,1585248,1113896,91605,pyram,5,5,L5pyramidalneuron
411,29731039345,1598272,1090744,66261,pyram,5,5,L5pyramidalneuron
412,3221637903,1587632,1058200,34560,excit,5,4,L4neuronexcitatory/spiny-with-atypical-tree
413,3192961291,1610368,1058232,19200,uncla,5,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
414,3003762946,1571736,1063584,7680,pyram,5,4,L4pyramidalneuron
415,3076184046,1560360,1074080,19200,inter,5,4,L4neuroninterneuron
416,3178243558,1555408,1098848,30720,uncla,5,5,L5pyramidalneuronsparsely-spiny
417,3338402126,1543752,1121504,23040,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
418,3279808989,1523120,1153568,0,pyram,5,5,L5pyramidalneuron
419,3265265817,1514048,1063656,15360,inter,5,4,L4neuroninterneuron
420,3119825097,1551312,1037672,30720,inter,4,4,L4neuroninterneuron
421,2843691864,1550856,1053232,15360,pyram,5,4,L4pyramidalneuronsparsely-spiny
422,3178288509,1541600,1056848,7680,unkno,5,4,L4neuronunclassified-neuron
423,3047084449,1545696,1020272,19200,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-tree
424,3061465041,1560680,1025960,30720,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
425,3250679424,1530744,1056528,42240,uncla,5,4,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
426,29788597889,1543448,1056368,57813,inter,5,4,L4neuroninterneuron
427,29730222317,1516712,1065704,66261,spiny,5,4,L4neuronspiny-stellate
428,29861441981,1532176,1086280,62037,pyram,5,5,L5pyramidalneuron
429,3600285729,1581528,1181360,53760,pyram,5,5,L5pyramidalneuronsparsely-spiny
430,3018362874,1576584,1199456,66261,pyram,5,5,L5pyramidalneuron
431,3512752660,1560648,1224600,66261,spiny,5,5,L5neuronspiny-stellate
432,3891546467,1555952,1242816,57813,inter,5,5,L5neuroninterneuron
433,30123500761,1559168,1196616,74709,pyram,5,5,L5pyramidalneuron
434,38392702117,1546344,1214128,78933,inter,5,5,L5neuroninterneuron
435,3702347798,1513840,1254160,66261,pyram,5,5,L5pyramidalneuronsparsely-spiny
436,30443452250,1514704,1268672,83157,inter,5,5,L5neuroninterneuron
437,3338693880,1466176,1325896,104277,uncla,5,5,L5pyramidalneuronbipolar
438,3513132037,1440152,1332200,83157,pyram,5,5,L5pyramidalneuronsparsely-spiny
439,4414394779,1423512,1317000,70485,pyram,5,5,L5pyramidalneuron
440,4938804262,1420600,1296296,87381,spiny,5,5,L5neuronspiny-stellate
441,30865392105,1397360,1315008,95829,spiny,5,5,L5neuronspiny-stellate
442,3919434378,1376064,1304872,91605,pyram,5,5,L5pyramidalneuronbipolar
443,4254688406,1393696,1283872,100053,pyram,5,5,L5pyramidalneuronbipolar
444,4385455077,1406384,1302200,74709,pyram,5,5,L5pyramidalneuronbipolar
445,3993184140,1378560,1277688,66261,pyram,5,5,L5pyramidalneuron
446,4094208392,1340712,1288256,66261,pyram,5,5,L5pyramidalneuronbipolar
447,4546051784,1381320,1259992,74709,pyram,5,5,L5pyramidalneuronsparsely-spiny
448,4285598280,1706936,1385288,0,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
449,4605257635,1701560,1400464,0,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
450,4590817632,1730856,1434792,11520,inter,5,5,L5neuroninterneuron
451,4852759837,1708480,1454568,3840,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
452,4489268853,1716296,1443256,15360,spiny,5,5,L5neuronspiny-stellate
453,2976327260,1740008,1387136,11520,pyram,5,5,L5pyramidalneuronsparsely-spiny
454,4226582094,1719384,1377848,15360,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-tree
455,4678321036,1758896,1398840,26880,pyram,5,5,L5pyramidalneuron
456,4373160413,1720824,1431312,66261,pyram,5,5,L5pyramidalneuron
457,4502948431,1664856,1524776,49920,pyram,5,5,L5pyramidalneuron
458,4924683839,1680440,1531712,53760,pyram,5,5,L5pyramidalneuron
459,4809627844,1651080,1564672,62037,pyram,6,5,L5pyramidalneuron
460,5042486347,1624656,1573176,62037,pyram,6,5,L5pyramidalneuron
461,5449224616,1619696,1594840,53760,pyram,6,5,L5pyramidalneuron
462,5144969574,1630160,1603072,46080,pyram,6,5,L5pyramidalneuron
463,4706574652,1650880,1602504,49920,pyram,6,5,L5pyramidalneuronbipolar
464,5115007917,1591352,1617504,42240,pyram,6,6,L6pyramidalneuronbipolar
465,3922662571,1593560,1646232,57813,pyram,6,6,L6pyramidalneuron
466,5158051474,1564344,1630008,70485,pyram,6,6,L6pyramidalneuron
467,4896942875,1599928,1608112,66261,pyram,6,6,L6pyramidalneuronbipolar
468,4460415817,1642856,1617480,78933,pyram,6,6,L6pyramidalneuron
469,5435004302,1661544,1647344,83157,pyram,6,6,L6pyramidalneuron
470,5682402703,1717928,1639016,121173,spiny,6,5,L5neuronspiny-stellate
471,5159278839,1697088,1652592,121173,pyram,6,5,L5pyramidalneuronbipolar
472,5390718419,1720984,1654576,138069,pyram,6,5,L5pyramidalneuron
473,5464161519,1669528,1670936,150741,pyram,6,6,L6pyramidalneuronbipolar
474,5420300029,1652392,1654288,154965,pyram,6,6,L6pyramidalneuronbipolar
475,5900396223,1630544,1673024,167637,spiny,6,6,L6neuronspiny-stellate
476,6192416963,1681896,1639648,167637,excit,6,5,L5neuronexcitatory/spiny-with-atypical-tree
477,31521984224,1677896,1593608,167637,excit,6,5,L5neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
478,5202088104,1661176,1575448,154965,excit,6,5,L5neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
479,40459839656,1621632,1584312,163413,pyram,6,5,L5pyramidalneuronsparsely-spiny
480,14794814799,1600480,1632976,150741,spiny,6,6,L6neuronspiny-stellatesparsely-spiny
481,40619355682,1660064,1627248,129621,inter,6,5,L5neuroninterneuron
482,5464132657,1599104,1673744,154965,pyram,6,6,L6pyramidalneuron
483,5565814314,1593064,1692096,133845,pyram,6,6,L6pyramidalneuron
484,5754604567,1574432,1693392,112725,pyram,6,6,L6pyramidalneuronbipolar
485,6133327365,1608448,1705456,87381,inter,6,6,L6neuroninterneuron
486,5319174461,1584816,1713888,91605,pyram,6,6,L6pyramidalneuronbipolar
487,5870930712,1572080,1718352,91605,pyram,6,6,L6pyramidalneuron
488,5202556144,1531992,1739768,91605,pyram,6,6,L6pyramidalneuronbipolar
489,6089143395,1537112,1720848,95829,inter,6,6,L6neuroninterneuronbipolar
490,5390777283,1504656,1730616,95829,pyram,6,6,L6pyramidalneuronbipolar
491,5827565726,1514696,1746808,116949,pyram,6,6,L6pyramidalneuronbipolar
492,5477930197,1476864,1761144,121173,pyram,6,6,L6pyramidalneuronbipolar
493,6089406844,1486568,1741776,125397,pyram,6,6,L6pyramidalneuronbipolar
494,4415810884,1500096,1756216,142293,pyram,6,6,L6pyramidalneuron
495,6554695529,1520600,1771168,154965,pyram,6,6,L6pyramidalneuronbipolar
496,6394814864,1445864,1763024,154965,pyram,6,6,L6pyramidalneuron
497,6190211117,1451048,1785744,125397,pyram,6,6,L6pyramidalneuronbipolar
498,6103480824,1424608,1837112,142293,pyram,7,M,WMpyramidalneuron
499,6830933464,1423240,1815640,163413,pyram,7,6,L6pyramidalneuron
501,6425799553,1430240,1920840,138069,pyram,7,M,WMpyramidalneuronbipolar
502,6540883232,1402600,1919048,108501,pyram,7,M,WMpyramidalneuron
503,6584848344,1434624,1916056,100053,pyram,7,M,WMpyramidalneuron
504,7122632399,1450552,1948880,121173,pyram,7,M,WMpyramidalneuron
505,6467805051,1482712,1935464,100053,excit,7,M,WMneuronexcitatory/spiny-with-atypical-treebipolar
506,33544164420,1484952,1937288,91605,spiny,7,M,WMneuronspiny-stellate
507,6338411878,1478152,1937576,78933,pyram,7,M,WMpyramidalneuron
508,42147408413,1481424,1931392,116949,unkno,7,M,WMneuroninterneuron
509,6700763986,1545600,1882352,125397,pyram,6,6,L6pyramidalneuronbipolar
510,6237620635,1564352,1896912,121173,pyram,6,6,L6pyramidalneuron
511,5553812751,1611264,1854064,129621,pyram,6,6,L6pyramidalneuronbipolar
512,33049905842,1651264,1844928,121173,spiny,6,6,L6neuronspiny-stellate
513,6061342642,1602448,1827896,104277,pyram,6,6,L6pyramidalneuron
514,32948019370,1610488,1821504,83157,unkno,6,6,L6neuroninterneuron
515,5015430105,1558192,1842704,78933,pyram,6,6,L6pyramidalneuron
516,5378848974,1530960,1860168,78933,pyram,6,6,L6pyramidalneuronlot-of-axon
517,6146962623,1496880,1852768,49920,pyram,7,6,L6pyramidalneuronbipolar
518,6613523686,1494632,1870528,49920,inter,7,6,L6neuroninterneuron
519,5771133008,1476080,1876368,66261,pyram,7,M,WMpyramidalneuron
520,6293310179,1452176,1894872,57813,pyram,7,M,WMpyramidalneuron
521,6627876435,1477392,1880128,34560,inter,7,M,WMneuroninterneuron
522,5407684828,1444400,1885472,26880,pyram,7,M,WMpyramidalneuronbipolar
523,6394610959,1418536,1861424,15360,pyram,7,M,WMpyramidalneuron
524,5986498025,1458328,1809232,30720,pyram,7,6,L6pyramidalneuronbipolar
525,6060262133,1499608,1795280,23040,pyram,6,6,L6pyramidalneuron
526,5347997203,1497352,1737656,19200,pyram,6,6,L6pyramidalneuronbipolar
527,5929453236,1449616,1702496,11520,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-tree
528,5928955103,1462024,1702000,34560,inter,6,6,L6neuroninterneuron
529,5361268240,1417648,1682984,46080,pyram,6,6,L6pyramidalneuron
530,5317129594,1412952,1729704,49920,spiny,6,6,L6neuronspiny-stellatebipolar
531,6117804481,1356056,1800792,23040,uncla,7,M,WMneuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
532,6337053219,1414824,1829224,66261,inter,7,M,WMneuroninterneuron
533,5930007761,1411568,1809400,74709,pyram,7,6,L6pyramidalneuron
534,5768490087,1338264,1728568,30720,uncla,7,6,L6pyramidalneuronbipolar
535,5172360932,1369208,1687552,53760,pyram,6,6,L6pyramidalneuron
536,4706443111,1376880,1703024,74709,pyram,6,6,L6pyramidalneuronbipolar
537,5055406469,1403608,1640328,62037,pyram,6,6,L6pyramidalneuron
538,4997353939,1390536,1660864,49920,pyram,6,6,L6pyramidalneuron
539,14343060256,1429368,1607608,66261,inter,6,6,L6neuroninterneuron
540,4547160238,1453768,1589768,74709,pyram,6,6,L6pyramidalneuronbipolar
541,4619596261,1485960,1574976,62037,pyram,6,6,L6pyramidalneuron
542,5259981319,1500400,1589824,57813,pyram,6,6,L6pyramidalneuron
543,5623693160,1515368,1598784,57813,spiny,6,6,L6neuronspiny-stellate
544,5492502881,1517736,1596176,38400,inter,6,6,L6neuroninterneuron
545,4619362213,1553496,1537736,46080,excit,6,5,L5neuronexcitatory/spiny-with-atypical-treebipolar
546,5026978702,1539216,1533424,15360,pyram,6,6,L6pyramidalneuronbipolar
547,4939724073,1549456,1509944,7680,pyram,6,5,L5pyramidalneuron
548,5099852907,1571400,1507696,15360,pyram,6,5,L5pyramidalneuronbipolar
549,5274523694,1592432,1537568,3840,uncla,6,5,L5neuronexcitatory/spiny-with-atypical-tree
550,4489121710,1629360,1549880,0,uncla,6,5,L5pyramidalneuron
551,5318210211,1626088,1542784,7680,inter,6,5,L5neuroninterneuron
552,5114204678,1617024,1559128,0,pyram,6,5,L5pyramidalneuron
553,5290102993,1595528,1558920,0,pyram,6,5,L5pyramidalneuron
554,5216543088,1595312,1604680,0,pyram,6,6,L6pyramidalneuron
555,5478178407,1617008,1617168,0,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-tree
556,5012479504,1642432,1610552,0,uncla,6,5,L5neuronexcitatory/spiny-with-atypical-tree
557,4708911067,1568376,1642200,0,uncla,6,6,L6pyramidalneuron
558,4939649726,1580824,1651992,3840,pyram,6,6,L6pyramidalneuron
559,5129609835,1527520,1624800,30720,pyram,6,6,L6pyramidalneuronbipolar
560,5594579070,1555360,1609520,30720,excit,6,6,L6neuronexcitatory/spiny-with-atypical-tree
561,4881698446,1566896,1615408,11520,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
562,5579876086,1509952,1631880,0,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-tree
563,4618676132,1495336,1637976,11520,pyram,6,6,L6pyramidalneuronbipolar
564,4880413862,1479632,1630976,49920,pyram,6,6,L6pyramidalneuron
565,5057043146,1469784,1655040,66261,pyram,6,6,L6pyramidalneuron
566,5696317590,1442648,1649064,70485,pyram,6,6,L6pyramidalneuronbipolar
567,5099472292,1467880,1621712,87381,pyram,6,6,L6pyramidalneuronbipolar
568,5113650166,1452560,1631336,108501,pyram,6,6,L6pyramidalneuronbipolar
569,4619888013,1483800,1610792,87381,pyram,6,6,L6pyramidalneuronbipolar
570,5536262473,1489112,1619880,70485,inter,6,6,L6neuroninterneuron
571,5899623213,1517280,1590120,87381,pyram,6,6,L6pyramidalneuronbipolar
572,5609003396,1494584,1625768,104277,inter,6,6,L6neuroninterneuron
573,4155431871,1515704,1619704,100053,pyram,6,6,L6pyramidalneuron
574,31899638976,1529720,1622680,121173,inter,6,6,L6neuroninterneuronlot-of-axon
575,5507542569,1573208,1637448,121173,pyram,6,6,L6pyramidalneuronbipolar
576,6322687028,1601136,1627656,116949,spiny,6,6,L6neuronspiny-stellatethin-apical-dendrite
577,6045560550,1616688,1662136,125397,pyram,6,6,L6pyramidalneuron
578,5914647414,1632368,1682136,116949,pyram,6,6,L6pyramidalneuron
579,41187013484,1589320,1654672,146517,inter,6,6,L6neuroninterneuron
580,5842094720,1542040,1642384,154965,pyram,6,6,L6pyramidalneuron
581,31854797989,1515560,1631920,167637,excit,6,6,L6neuronexcitatory/spiny-with-atypical-tree
582,5026716907,1550576,1601832,159189,excit,6,6,L6neuronexcitatory/spiny-with-atypical-tree
583,5711138700,1574560,1588704,159189,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-tree
584,32045210882,1578120,1569272,167637,uncla,6,6,L6neuronexcitatory/spiny-with-atypical-treebipolar
585,40241291830,1713448,1436400,150741,inter,5,5,L5neuroninterneuron
586,31608874519,1735112,1426472,142293,uncla,5,5,L5neuronunclassified-neuronthin-apical-dendrite
587,31274759074,1740280,1463064,138069,spiny,5,5,L5neuronspiny-stellatebipolar
588,4867842710,1719152,1475672,138069,pyram,5,5,L5pyramidalneuronbipolar
589,5041784066,1722816,1535688,154965,pyram,5,5,L5pyramidalneuron
590,5406401210,1742112,1539048,167637,uncla,5,5,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
591,4809949027,1742976,1561168,154965,spiny,5,5,L5neuronspiny-stellatethin-apical-dendrite
592,5624832585,1758000,1555768,146517,spiny,5,5,L5neuronspiny-stellate
593,40692900589,1795536,1591448,133845,inter,5,5,L5neuroninterneuron
594,4911572496,1777176,1559352,100053,pyram,5,5,L5pyramidalneuronbipolar
595,4692630578,1724264,1589096,100053,pyram,5,5,L5pyramidalneuron
596,31813478262,1731272,1596648,87381,inter,5,5,L5neuroninterneuron
597,31884993647,1718656,1598800,74709,inter,5,5,L5neuroninterneuron
598,4648681800,1698560,1608360,62037,pyram,6,5,L5pyramidalneuronbipolar
599,4839341527,1732368,1606736,53760,pyram,5,5,L5pyramidalneuronbipolar
600,4490129250,1733200,1586184,57813,pyram,5,5,L5pyramidalneuron
601,4649776176,1726800,1565848,74709,pyram,5,5,L5pyramidalneuron
602,4664129944,1740904,1548536,74709,inter,5,5,L5neuroninterneuron
603,5245891128,1752768,1528536,87381,inter,5,5,L5neuroninterneuron
604,4328569728,1740280,1522264,66261,pyram,5,5,L5pyramidalneuronbipolar
605,4722533363,1753552,1511800,91605,pyram,5,5,L5pyramidalneuron
